,Unnamed: 0,Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Codechef,Salary,DSA
1128,1128,22,Male,Electronics And Communication,2,9,0,0,1,5.0,73557.0,900.0
1129,1129,21,Male,Information Technology,1,8,0,0,1,3.0,51836.0,700.0
1130,1130,22,Female,Civil,1,8,0,0,1,3.0,54157.0,700.0
1131,1131,21,Female,Civil,1,7,1,0,0,3.0,43376.0,600.0
1132,1132,21,Female,Electrical,1,9,0,0,1,4.0,60235.0,800.0
1133,1133,22,Male,Computer Science,1,9,0,0,1,4.0,60008.0,800.0
1134,1134,22,Female,Information Technology,2,8,0,0,1,4.0,60949.0,800.0
1135,1135,22,Male,Civil,2,9,0,1,1,5.0,70416.0,900.0
1136,1136,21,Male,Mechanical,1,7,1,0,0,3.0,40499.0,600.0
1137,1137,22,Male,Information Technology,2,7,0,0,0,4.0,54852.0,700.0
1138,1138,22,Male,Civil,2,8,0,0,1,4.0,63128.0,800.0
1139,1139,22,Male,Computer Science,2,7,0,1,0,4.0,53048.0,700.0
1140,1140,21,Male,Information Technology,1,9,1,0,1,4.0,63977.0,800.0
1141,1141,22,Male,Computer Science,1,8,0,0,1,3.0,50885.0,700.0
1142,1142,22,Male,Civil,1,7,0,0,0,3.0,40324.0,600.0
1143,1143,21,Female,Computer Science,2,8,1,0,1,4.0,64704.0,800.0
1144,1144,21,Male,Civil,2,7,1,0,1,4.0,50164.0,700.0
1145,1145,22,Male,Electronics And Communication,2,8,0,0,1,4.0,64788.0,800.0
1146,1146,22,Male,Mechanical,1,7,1,0,0,3.0,44165.0,600.0
1147,1147,21,Male,Electrical,1,7,1,0,1,3.0,42984.0,600.0
1148,1148,22,Male,Electrical,2,8,0,0,1,4.0,64327.0,800.0
1149,1149,22,Male,Electrical,1,8,0,1,1,3.0,51559.0,700.0
1150,1150,21,Female,Computer Science,1,8,1,0,1,3.0,52395.0,700.0
1151,1151,21,Male,Mechanical,1,7,1,0,0,3.0,41331.0,600.0
1152,1152,21,Male,Information Technology,1,9,1,0,1,4.0,60308.0,800.0
1153,1153,22,Male,Electrical,0,9,0,0,1,3.0,50045.0,700.0
1154,1154,21,Female,Information Technology,0,9,0,0,1,3.0,50949.0,700.0
1155,1155,21,Male,Electronics And Communication,0,8,0,0,1,2.0,40561.0,600.0
1156,1156,21,Female,Computer Science,1,9,1,0,1,4.0,60510.0,800.0
1157,1157,22,Male,Information Technology,1,7,0,0,0,3.0,44722.0,600.0
1158,1158,21,Male,Mechanical,1,8,1,1,1,3.0,52524.0,700.0
1159,1159,21,Male,Mechanical,0,9,1,1,1,3.0,51036.0,700.0
1160,1160,22,Male,Information Technology,0,7,0,0,0,2.0,32997.0,500.0
1161,1161,21,Male,Information Technology,0,8,0,0,1,2.0,44334.0,600.0
1162,1162,22,Male,Civil,0,8,0,0,1,2.0,40740.0,600.0
1163,1163,21,Male,Mechanical,0,8,1,0,1,2.0,41192.0,600.0
1164,1164,22,Female,Computer Science,0,9,1,1,1,3.0,52713.0,700.0
1165,1165,22,Female,Information Technology,1,8,1,0,1,3.0,50899.0,700.0
1166,1166,21,Male,Mechanical,0,7,1,0,0,2.0,34942.0,500.0
1167,1167,21,Male,Electrical,0,7,0,0,0,2.0,33347.0,500.0
1168,1168,22,Male,Mechanical,0,9,1,0,1,3.0,51708.0,700.0
1169,1169,22,Male,Information Technology,1,7,0,0,0,3.0,44456.0,600.0
1170,1170,22,Male,Mechanical,2,9,1,0,1,5.0,70704.0,900.0
1171,1171,21,Male,Electrical,0,8,1,0,1,2.0,44979.0,600.0
1172,1172,21,Male,Information Technology,1,8,0,0,1,3.0,51802.0,700.0
1173,1173,22,Male,Information Technology,1,9,0,0,1,4.0,62067.0,800.0
1174,1174,22,Female,Computer Science,0,9,1,0,1,3.0,53169.0,700.0
1175,1175,21,Male,Civil,1,9,0,0,1,4.0,63793.0,800.0
1176,1176,22,Female,Information Technology,2,8,0,0,1,4.0,61442.0,800.0
1177,1177,21,Male,Information Technology,1,9,0,0,1,4.0,64509.0,800.0
1178,1178,22,Male,Civil,0,9,0,1,1,3.0,51702.0,700.0
1179,1179,21,Male,Electrical,0,8,0,0,1,2.0,44896.0,600.0
1180,1180,22,Male,Computer Science,1,9,0,0,1,4.0,64906.0,800.0
1181,1181,22,Male,Electrical,0,8,0,0,1,2.0,40003.0,600.0
1182,1182,21,Male,Electronics And Communication,1,8,0,0,1,3.0,51126.0,700.0
1183,1183,21,Male,Electrical,0,8,0,0,1,2.0,40861.0,600.0
1184,1184,21,Male,Civil,0,9,0,1,1,3.0,52493.0,700.0
1185,1185,21,Male,Computer Science,1,9,0,0,1,4.0,64715.0,800.0
1186,1186,21,Male,Civil,0,9,0,0,1,3.0,51732.0,700.0
1187,1187,21,Female,Information Technology,1,8,0,0,1,3.0,50297.0,700.0
1188,1188,21,Male,Civil,1,7,0,0,0,3.0,42316.0,600.0
1189,1189,21,Male,Computer Science,1,9,0,0,1,4.0,60496.0,800.0
1190,1190,22,Male,Electronics And Communication,0,9,0,0,1,3.0,54258.0,700.0
1191,1191,22,Male,Electronics And Communication,1,7,1,1,0,3.0,41298.0,600.0
1192,1192,21,Female,Electrical,1,8,0,0,1,3.0,54115.0,700.0
1193,1193,21,Male,Information Technology,1,8,1,0,1,3.0,50445.0,700.0
1194,1194,22,Male,Information Technology,1,8,0,0,1,3.0,51407.0,700.0
1195,1195,22,Female,Electrical,1,7,0,1,0,3.0,43612.0,600.0
1196,1196,21,Male,Computer Science,1,7,0,0,0,3.0,42234.0,600.0
1197,1197,22,Male,Computer Science,1,9,0,0,1,4.0,61661.0,800.0
1198,1198,21,Male,Computer Science,2,9,0,0,1,5.0,71618.0,900.0
1199,1199,22,Female,Computer Science,0,9,1,1,1,3.0,54348.0,700.0
1200,1200,21,Male,Information Technology,0,7,0,0,1,2.0,31813.0,500.0
1201,1201,22,Male,Mechanical,0,8,1,0,1,2.0,44670.0,600.0
1202,1202,22,Male,Computer Science,2,8,0,0,1,4.0,62686.0,800.0
1203,1203,21,Male,Electronics And Communication,0,8,0,0,1,2.0,40470.0,600.0
1204,1204,21,Male,Mechanical,1,9,1,0,1,4.0,64366.0,800.0
1205,1205,22,Female,Information Technology,1,9,0,0,1,4.0,64314.0,800.0
1206,1206,21,Male,Mechanical,0,9,1,0,1,3.0,52341.0,700.0
1207,1207,21,Male,Civil,0,9,0,0,1,3.0,54824.0,700.0
1208,1208,21,Male,Civil,0,7,0,0,0,2.0,30344.0,500.0
1209,1209,21,Male,Information Technology,0,9,0,0,1,3.0,53439.0,700.0
1210,1210,21,Male,Information Technology,0,9,0,0,1,3.0,50404.0,700.0
1211,1211,21,Male,Mechanical,1,7,1,0,0,3.0,43042.0,600.0
1212,1212,21,Male,Electronics And Communication,1,8,1,1,1,3.0,51317.0,700.0
1213,1213,21,Male,Mechanical,1,9,1,0,1,4.0,62079.0,800.0
1214,1214,22,Male,Computer Science,1,8,1,0,1,3.0,53824.0,700.0
1215,1215,22,Male,Computer Science,1,8,0,1,1,3.0,51292.0,700.0
1216,1216,22,Male,Information Technology,1,9,0,0,1,4.0,64733.0,800.0
1217,1217,22,Male,Electronics And Communication,0,7,0,0,0,2.0,32372.0,500.0
1218,1218,21,Female,Electronics And Communication,1,7,0,0,1,3.0,41174.0,600.0
1219,1219,21,Male,Electronics And Communication,1,8,1,1,1,3.0,52222.0,700.0
1220,1220,22,Male,Mechanical,0,9,1,0,1,3.0,53141.0,700.0
1221,1221,22,Male,Computer Science,1,9,0,0,1,4.0,62283.0,800.0
1222,1222,22,Male,Mechanical,0,7,1,0,0,2.0,30532.0,500.0
1223,1223,21,Male,Information Technology,0,7,0,0,1,2.0,31719.0,500.0
1224,1224,22,Male,Mechanical,1,9,1,0,1,4.0,63894.0,800.0
1225,1225,22,Male,Electrical,0,9,0,0,1,3.0,53445.0,700.0
1226,1226,21,Male,Computer Science,2,9,0,1,1,5.0,70404.0,900.0
1227,1227,22,Male,Computer Science,3,9,0,0,1,6.0,84345.0,1000.0
1228,1228,22,Male,Mechanical,0,9,1,1,1,3.0,54359.0,700.0
1229,1229,21,Male,Information Technology,2,9,0,0,1,5.0,70147.0,900.0
1230,1230,21,Male,Mechanical,1,7,1,0,0,3.0,40195.0,600.0
1231,1231,21,Male,Electrical,1,7,0,0,1,3.0,43795.0,600.0
1232,1232,22,Male,Information Technology,0,9,0,0,1,3.0,54953.0,700.0
1233,1233,22,Female,Mechanical,1,7,1,0,0,3.0,41652.0,600.0
1234,1234,22,Male,Civil,0,7,0,0,0,2.0,30589.0,500.0
1235,1235,21,Female,Electronics And Communication,1,8,0,0,1,3.0,51293.0,700.0
1236,1236,22,Female,Information Technology,0,9,0,0,1,3.0,51948.0,700.0
1237,1237,22,Male,Mechanical,0,9,1,0,1,3.0,53943.0,700.0
1238,1238,22,Male,Mechanical,0,8,1,0,1,2.0,40968.0,600.0
1239,1239,21,Male,Computer Science,0,9,0,0,1,3.0,52413.0,700.0
1240,1240,21,Male,Information Technology,1,7,1,0,0,3.0,42288.0,600.0
1241,1241,21,Male,Electrical,2,8,0,1,1,4.0,62639.0,800.0
1242,1242,21,Male,Computer Science,1,9,0,0,1,4.0,64265.0,800.0
1243,1243,22,Male,Electrical,1,9,0,0,1,4.0,60932.0,800.0
1244,1244,22,Male,Information Technology,0,7,0,0,1,2.0,34670.0,500.0
1245,1245,22,Female,Information Technology,1,9,1,0,1,4.0,63440.0,800.0
1246,1246,21,Male,Mechanical,1,8,1,0,1,3.0,51616.0,700.0
1247,1247,22,Female,Computer Science,0,8,1,0,1,2.0,40156.0,600.0
1248,1248,21,Male,Civil,0,7,0,0,0,2.0,30854.0,500.0
1249,1249,21,Male,Computer Science,0,7,0,1,0,2.0,32515.0,500.0
1250,1250,22,Male,Information Technology,0,7,0,1,0,2.0,34298.0,500.0
1251,1251,21,Male,Computer Science,0,9,0,0,1,3.0,52514.0,700.0
1252,1252,21,Male,Mechanical,0,9,1,1,1,3.0,53945.0,700.0
1253,1253,22,Male,Mechanical,2,9,0,0,1,5.0,70028.0,900.0
1254,1254,21,Male,Civil,2,8,0,0,1,4.0,61250.0,800.0
1255,1255,21,Male,Electrical,0,8,0,0,1,2.0,43147.0,600.0
1256,1256,21,Female,Electrical,1,8,1,1,1,3.0,51862.0,700.0
1257,1257,22,Male,Electronics And Communication,1,7,0,0,0,3.0,44541.0,600.0
1258,1258,22,Female,Electronics And Communication,1,8,1,1,1,3.0,50686.0,700.0
1259,1259,21,Male,Computer Science,1,8,0,0,1,3.0,53386.0,700.0
1260,1260,22,Male,Computer Science,0,7,0,1,0,2.0,32747.0,500.0
1261,1261,22,Male,Computer Science,0,9,0,0,1,3.0,50635.0,700.0
1262,1262,21,Male,Electrical,0,8,0,0,1,2.0,43538.0,600.0
1263,1263,21,Female,Electrical,1,8,0,0,1,3.0,50692.0,700.0
1264,1264,21,Male,Electronics And Communication,1,7,0,0,0,3.0,44504.0,600.0
1265,1265,22,Female,Mechanical,1,7,1,0,0,3.0,43936.0,600.0
1266,1266,22,Female,Computer Science,1,7,1,0,0,3.0,43395.0,600.0
1267,1267,21,Female,Mechanical,1,8,1,0,1,3.0,54757.0,700.0
1268,1268,21,Male,Electronics And Communication,0,8,0,0,1,2.0,44007.0,600.0
1269,1269,21,Female,Electronics And Communication,1,9,0,0,1,4.0,60745.0,800.0
1270,1270,21,Male,Electronics And Communication,0,9,0,0,1,3.0,50673.0,700.0
1271,1271,22,Male,Computer Science,1,8,0,0,1,3.0,50799.0,700.0
1272,1272,22,Male,Information Technology,0,7,0,0,0,2.0,33456.0,500.0
1273,1273,21,Male,Mechanical,0,9,1,0,1,3.0,51637.0,700.0
1274,1274,22,Male,Mechanical,0,8,1,0,1,2.0,41391.0,600.0
1275,1275,21,Male,Information Technology,0,8,0,0,1,2.0,44625.0,600.0
1276,1276,22,Male,Mechanical,0,7,1,0,0,2.0,30571.0,500.0
1277,1277,22,Male,Information Technology,1,8,0,0,1,3.0,52046.0,700.0
1278,1278,22,Male,Information Technology,0,8,0,0,1,2.0,43442.0,600.0
1279,1279,21,Female,Information Technology,0,8,0,0,1,2.0,40485.0,600.0
1280,1280,21,Male,Mechanical,0,7,0,0,0,2.0,34403.0,500.0
1281,1281,21,Male,Electronics And Communication,0,8,0,0,1,2.0,43693.0,600.0
1282,1282,22,Male,Computer Science,0,9,0,0,1,3.0,53168.0,700.0
1283,1283,22,Male,Civil,1,7,0,0,0,3.0,40833.0,600.0
1284,1284,22,Male,Mechanical,2,7,1,0,0,4.0,50240.0,700.0
1285,1285,21,Male,Computer Science,1,9,0,0,1,4.0,60220.0,800.0
1286,1286,21,Male,Information Technology,0,9,0,0,1,3.0,54795.0,700.0
1287,1287,22,Male,Civil,0,7,0,1,0,2.0,34579.0,500.0
1288,1288,21,Male,Information Technology,1,8,0,0,1,3.0,50192.0,700.0
1289,1289,21,Male,Electronics And Communication,0,8,0,0,1,2.0,44508.0,600.0
1290,1290,21,Male,Electrical,0,9,0,0,1,3.0,54571.0,700.0
1291,1291,21,Male,Electronics And Communication,0,8,0,0,1,2.0,41184.0,600.0
1292,1292,22,Male,Information Technology,1,9,1,0,1,4.0,63688.0,800.0
1293,1293,22,Male,Mechanical,0,9,1,0,1,3.0,50800.0,700.0
1294,1294,22,Male,Computer Science,0,7,0,0,0,2.0,32467.0,500.0
1295,1295,21,Male,Information Technology,1,8,1,1,1,3.0,54004.0,700.0
1296,1296,21,Male,Information Technology,0,7,0,0,0,2.0,33596.0,500.0
1297,1297,21,Male,Electrical,0,7,0,0,0,2.0,31245.0,500.0
1298,1298,22,Male,Computer Science,1,8,0,0,1,3.0,51175.0,700.0
1299,1299,21,Male,Electronics And Communication,0,9,0,0,1,3.0,51956.0,700.0
1300,1300,25,Male,Information Technology,0,7,0,0,1,2.0,31918.0,500.0
1301,1301,26,Male,Electrical,0,7,1,0,0,2.0,32885.0,500.0
1302,1302,24,Male,Information Technology,1,6,0,1,1,3.0,34338.0,500.0
1303,1303,25,Male,Electronics And Communication,0,6,0,0,1,2.0,24573.0,400.0
1304,1304,26,Female,Computer Science,0,7,1,0,0,2.0,30602.0,500.0
1305,1305,26,Male,Computer Science,1,7,0,0,1,3.0,41554.0,600.0
1306,1306,26,Male,Computer Science,1,6,0,0,1,3.0,34121.0,500.0
1307,1307,26,Male,Information Technology,2,7,0,0,1,4.0,52592.0,700.0
1308,1308,24,Female,Computer Science,1,7,0,0,0,3.0,40860.0,600.0
1309,1309,26,Female,Civil,1,6,0,1,1,3.0,31681.0,500.0
1310,1310,26,Male,Computer Science,0,6,0,1,1,2.0,21931.0,400.0
1311,1311,26,Male,Computer Science,1,7,0,0,0,3.0,40996.0,600.0
1312,1312,26,Male,Information Technology,1,7,0,0,0,3.0,42237.0,600.0
1313,1313,26,Male,Mechanical,0,7,0,1,0,2.0,34575.0,500.0
1314,1314,26,Male,Electrical,0,6,0,0,1,2.0,22631.0,400.0
1315,1315,25,Male,Information Technology,1,7,0,0,0,3.0,42986.0,600.0
1316,1316,26,Male,Mechanical,0,6,1,0,1,2.0,24479.0,400.0
1317,1317,24,Male,Electronics And Communication,1,7,0,1,0,3.0,42045.0,600.0
1318,1318,26,Male,Electronics And Communication,0,6,0,0,1,2.0,23687.0,400.0
1319,1319,26,Male,Computer Science,0,6,0,0,1,2.0,24017.0,400.0
1320,1320,24,Female,Computer Science,0,6,1,1,1,2.0,23965.0,400.0
1321,1321,24,Male,Computer Science,0,6,0,1,1,2.0,23568.0,400.0
1322,1322,24,Male,Electrical,1,7,0,0,1,3.0,41179.0,600.0
1323,1323,25,Male,Mechanical,0,7,1,0,0,2.0,33510.0,500.0
1324,1324,25,Male,Computer Science,0,6,0,0,1,2.0,21152.0,400.0
1325,1325,25,Male,Computer Science,0,7,0,0,0,2.0,33261.0,500.0
1326,1326,26,Male,Mechanical,1,6,0,0,1,3.0,33804.0,500.0
1327,1327,26,Male,Computer Science,1,7,0,0,0,3.0,41334.0,600.0
1328,1328,26,Male,Computer Science,0,6,0,1,1,2.0,23546.0,400.0
1329,1329,26,Male,Electronics And Communication,1,7,1,1,0,3.0,40442.0,600.0
1330,1330,25,Female,Computer Science,0,7,1,0,0,2.0,31862.0,500.0
1331,1331,25,Male,Computer Science,2,6,0,0,1,4.0,41070.0,600.0
1332,1332,25,Male,Mechanical,0,7,1,0,0,2.0,30483.0,500.0
1333,1333,26,Male,Civil,0,7,0,0,0,2.0,30119.0,500.0
1334,1334,25,Female,Computer Science,1,7,1,0,1,3.0,42480.0,600.0
1335,1335,26,Male,Information Technology,1,6,0,0,1,3.0,33944.0,500.0
1336,1336,26,Female,Computer Science,0,7,1,0,1,2.0,30233.0,500.0
1337,1337,26,Female,Information Technology,0,7,0,0,1,2.0,31317.0,500.0
1338,1338,26,Male,Computer Science,1,6,0,0,1,3.0,34610.0,500.0
1339,1339,26,Female,Information Technology,0,7,0,0,0,2.0,31546.0,500.0
1340,1340,24,Male,Information Technology,1,7,0,0,0,3.0,44000.0,600.0
1341,1341,24,Male,Civil,0,6,0,0,1,2.0,20941.0,400.0
1342,1342,25,Male,Electronics And Communication,1,6,0,0,1,3.0,31312.0,500.0
1343,1343,26,Male,Mechanical,0,7,1,0,0,2.0,32394.0,500.0
1344,1344,26,Male,Mechanical,1,6,1,1,1,3.0,34025.0,500.0
1345,1345,25,Male,Computer Science,1,7,0,0,1,3.0,44374.0,600.0
1346,1346,26,Male,Computer Science,1,7,0,0,1,3.0,40821.0,600.0
1347,1347,25,Male,Computer Science,2,7,0,1,1,4.0,52600.0,700.0
1348,1348,25,Male,Computer Science,2,7,0,1,1,4.0,54103.0,700.0
1349,1349,24,Male,Computer Science,0,6,0,0,1,2.0,22095.0,400.0
1350,1350,26,Male,Electrical,0,6,0,0,1,2.0,20561.0,400.0
1351,1351,24,Male,Information Technology,0,7,0,0,1,2.0,31304.0,500.0
1352,1352,26,Male,Computer Science,1,7,0,0,1,3.0,42021.0,600.0
1353,1353,26,Male,Mechanical,1,7,1,1,0,3.0,44532.0,600.0
1354,1354,24,Male,Computer Science,1,7,0,0,1,3.0,41245.0,600.0
1355,1355,26,Female,Information Technology,0,6,0,0,1,2.0,23286.0,400.0
1356,1356,25,Female,Computer Science,0,6,1,1,1,2.0,22050.0,400.0
1357,1357,25,Male,Mechanical,1,6,1,0,1,3.0,30569.0,500.0
1358,1358,26,Male,Computer Science,1,6,0,0,1,3.0,30067.0,500.0
1359,1359,25,Female,Electronics And Communication,0,6,0,0,1,2.0,21817.0,400.0
1360,1360,22,Male,Civil,1,6,0,0,0,3.0,32598.0,500.0
1361,1361,21,Female,Electrical,0,6,0,0,0,2.0,20643.0,400.0
1362,1362,22,Male,Computer Science,1,7,0,0,0,3.0,42642.0,600.0
1363,1363,21,Male,Mechanical,0,6,1,0,0,2.0,22204.0,400.0
1364,1364,21,Female,Information Technology,0,7,0,0,0,2.0,32162.0,500.0
1365,1365,22,Male,Computer Science,1,7,0,0,0,3.0,44916.0,600.0
1366,1366,21,Female,Information Technology,1,7,0,1,0,3.0,40182.0,600.0
1367,1367,22,Male,Electrical,0,6,0,0,0,2.0,22298.0,400.0
1368,1368,21,Male,Information Technology,0,7,0,0,0,2.0,32322.0,500.0
1369,1369,22,Male,Information Technology,0,7,0,0,0,2.0,31957.0,500.0
1370,1370,21,Male,Information Technology,0,7,0,1,0,2.0,33532.0,500.0
1371,1371,21,Female,Information Technology,1,7,0,0,0,3.0,43368.0,600.0
1372,1372,22,Male,Electronics And Communication,1,7,0,0,0,3.0,44339.0,600.0
1373,1373,22,Male,Electronics And Communication,1,6,0,1,0,3.0,34354.0,500.0
1374,1374,21,Male,Electrical,1,7,0,0,1,3.0,42900.0,600.0
1375,1375,22,Male,Information Technology,1,6,1,0,0,3.0,30206.0,500.0
1376,1376,21,Male,Computer Science,1,6,0,0,0,3.0,31423.0,500.0
1377,1377,21,Male,Information Technology,1,6,1,0,0,3.0,30140.0,500.0
1378,1378,21,Male,Information Technology,0,7,0,1,0,2.0,34169.0,500.0
1379,1379,22,Male,Information Technology,0,6,0,0,0,2.0,24718.0,400.0
1380,1380,21,Male,Electronics And Communication,0,7,0,0,1,2.0,31120.0,500.0
1381,1381,22,Female,Electrical,1,6,1,1,0,3.0,32107.0,500.0
1382,1382,21,Male,Computer Science,1,7,0,0,0,3.0,42366.0,600.0
1383,1383,21,Female,Information Technology,0,7,0,0,0,2.0,34003.0,500.0
1384,1384,21,Male,Electronics And Communication,1,6,0,1,0,3.0,30266.0,500.0
1385,1385,22,Female,Information Technology,3,7,1,1,0,5.0,62505.0,800.0
1386,1386,21,Female,Computer Science,1,6,1,0,0,3.0,30118.0,500.0
1387,1387,21,Male,Mechanical,0,7,1,0,0,2.0,32944.0,500.0
1388,1388,21,Male,Computer Science,1,8,0,0,1,3.0,50289.0,700.0
1389,1389,22,Female,Information Technology,0,8,0,0,1,2.0,40095.0,600.0
1390,1390,22,Female,Information Technology,1,8,0,0,1,3.0,50290.0,700.0
1391,1391,21,Male,Electronics And Communication,1,7,0,1,0,3.0,43816.0,600.0
1392,1392,21,Male,Information Technology,1,6,0,0,0,3.0,34743.0,500.0
1393,1393,21,Female,Information Technology,1,8,0,0,1,3.0,53581.0,700.0
1394,1394,22,Male,Mechanical,0,8,1,0,1,2.0,43634.0,600.0
1395,1395,22,Male,Mechanical,0,7,1,1,0,2.0,30090.0,500.0
1396,1396,22,Male,Information Technology,2,8,0,0,1,4.0,63081.0,800.0
1397,1397,22,Female,Computer Science,0,6,1,1,0,2.0,23130.0,400.0
1398,1398,21,Male,Information Technology,2,6,0,0,1,4.0,42406.0,600.0
1399,1399,22,Male,Electrical,0,8,0,1,1,2.0,40164.0,600.0
1400,1400,22,Male,Civil,1,7,0,0,0,3.0,43950.0,600.0
1401,1401,22,Female,Civil,1,6,0,1,0,3.0,30306.0,500.0
1402,1402,22,Male,Information Technology,3,8,0,0,1,5.0,73688.0,900.0
1403,1403,21,Male,Electronics And Communication,1,7,0,0,0,3.0,44099.0,600.0
1404,1404,22,Male,Mechanical,0,6,1,0,0,2.0,20474.0,400.0
1405,1405,22,Male,Civil,0,8,1,1,1,2.0,42020.0,600.0
1406,1406,22,Male,Civil,0,7,0,1,0,2.0,31058.0,500.0
1407,1407,21,Female,Computer Science,0,8,1,1,1,2.0,42232.0,600.0
1408,1408,22,Male,Information Technology,1,6,0,0,0,3.0,33801.0,500.0
1409,1409,22,Male,Mechanical,0,6,1,0,0,2.0,20567.0,400.0
1410,1410,21,Male,Computer Science,2,6,0,0,1,4.0,41471.0,600.0
1411,1411,22,Male,Information Technology,0,8,0,1,1,2.0,44469.0,600.0
1412,1412,22,Male,Civil,0,6,0,0,0,2.0,24294.0,400.0
1413,1413,22,Female,Mechanical,1,8,1,0,1,3.0,54606.0,700.0
1414,1414,21,Male,Civil,2,7,1,1,0,4.0,50363.0,700.0
1415,1415,21,Male,Mechanical,0,7,1,0,0,2.0,30151.0,500.0
1416,1416,21,Male,Information Technology,0,6,0,1,0,2.0,20415.0,400.0
1417,1417,21,Male,Mechanical,0,6,1,1,0,2.0,22126.0,400.0
1418,1418,22,Male,Information Technology,0,7,0,1,0,2.0,30544.0,500.0
1419,1419,22,Male,Electronics And Communication,1,8,0,0,1,3.0,52597.0,700.0
1420,1420,21,Male,Information Technology,2,8,0,0,1,4.0,61227.0,800.0
1421,1421,22,Male,Electronics And Communication,1,7,0,0,0,3.0,42602.0,600.0
1422,1422,22,Male,Computer Science,1,8,0,0,1,3.0,53897.0,700.0
1423,1423,22,Male,Computer Science,1,7,0,0,0,3.0,43531.0,600.0
1424,1424,21,Male,Electronics And Communication,0,8,0,1,1,2.0,41758.0,600.0
1425,1425,22,Male,Mechanical,0,8,1,0,1,2.0,42024.0,600.0
1426,1426,21,Male,Computer Science,0,7,0,1,0,2.0,30601.0,500.0
1427,1427,22,Male,Electronics And Communication,0,7,0,0,0,2.0,32902.0,500.0
1428,1428,22,Female,Electronics And Communication,3,6,0,0,1,5.0,53074.0,700.0
1429,1429,21,Male,Electrical,0,8,0,0,1,2.0,41474.0,600.0
1430,1430,21,Female,Electronics And Communication,2,7,0,0,1,4.0,54189.0,700.0
1431,1431,21,Male,Electrical,0,7,0,0,0,2.0,31201.0,500.0
1432,1432,21,Male,Electrical,0,6,0,0,0,2.0,23487.0,400.0
1433,1433,22,Male,Computer Science,2,7,0,0,0,4.0,53254.0,700.0
1434,1434,22,Male,Information Technology,1,8,1,0,1,3.0,54121.0,700.0
1435,1435,21,Male,Electronics And Communication,0,7,0,0,0,2.0,32755.0,500.0
1436,1436,22,Male,Computer Science,0,6,0,0,0,2.0,20081.0,400.0
1437,1437,21,Male,Civil,2,8,0,0,1,4.0,62713.0,800.0
1438,1438,21,Male,Information Technology,1,6,0,0,0,3.0,31463.0,500.0
1439,1439,21,Female,Information Technology,0,6,0,0,0,2.0,24013.0,400.0
1440,1440,21,Male,Information Technology,0,7,0,1,0,2.0,34282.0,500.0
1441,1441,22,Male,Information Technology,1,6,0,0,0,3.0,31599.0,500.0
1442,1442,22,Female,Computer Science,1,6,1,0,0,3.0,31171.0,500.0
1443,1443,21,Male,Electrical,1,7,0,0,1,3.0,41655.0,600.0
1444,1444,28,Female,Computer Science,3,8,1,0,1,5.0,74269.0,900.0
1445,1445,21,Male,Computer Science,0,7,0,1,0,2.0,34310.0,500.0
1446,1446,22,Male,Information Technology,0,7,0,1,0,2.0,30461.0,500.0
1447,1447,21,Female,Computer Science,0,6,1,0,0,2.0,23515.0,400.0
1448,1448,22,Female,Electronics And Communication,0,8,0,0,1,2.0,43116.0,600.0
1449,1449,22,Male,Computer Science,1,6,0,0,0,3.0,31390.0,500.0
1450,1450,21,Male,Electrical,0,8,0,0,1,2.0,44729.0,600.0
1451,1451,21,Male,Information Technology,2,8,0,0,1,4.0,62711.0,800.0
1452,1452,22,Male,Computer Science,0,8,0,1,1,2.0,42419.0,600.0
1453,1453,22,Female,Electrical,1,8,0,0,1,3.0,52279.0,700.0
1454,1454,22,Female,Computer Science,0,6,1,0,0,2.0,22463.0,400.0
1455,1455,21,Male,Computer Science,1,6,0,0,0,3.0,30208.0,500.0
1456,1456,22,Male,Electronics And Communication,0,6,0,0,0,2.0,21277.0,400.0
1457,1457,21,Male,Electronics And Communication,1,6,0,0,0,3.0,30579.0,500.0
1458,1458,21,Male,Computer Science,0,7,0,0,0,2.0,31871.0,500.0
1459,1459,22,Male,Mechanical,0,6,1,0,0,2.0,22953.0,400.0
1460,1460,22,Male,Computer Science,1,8,0,0,1,3.0,54628.0,700.0
1461,1461,21,Male,Civil,0,8,1,0,1,2.0,41754.0,600.0
1462,1462,22,Male,Computer Science,1,8,0,0,1,3.0,53093.0,700.0
1463,1463,22,Male,Information Technology,0,7,0,0,0,2.0,34123.0,500.0
1464,1464,22,Male,Mechanical,1,7,1,1,0,3.0,42933.0,600.0
1465,1465,21,Male,Information Technology,1,6,0,0,0,3.0,34695.0,500.0
1466,1466,22,Male,Information Technology,2,8,0,0,1,4.0,60619.0,800.0
1467,1467,21,Male,Information Technology,1,8,0,0,1,3.0,50302.0,700.0
1468,1468,21,Male,Electrical,0,6,0,0,0,2.0,22125.0,400.0
1469,1469,22,Male,Information Technology,1,7,0,0,0,3.0,40779.0,600.0
